timestamp,from_bank,from_account,to_bank,to_account,amount_received,receiving_currency,amount_paid,payment_currency,payment_format
2022-09-18 10:48:11,Société Générale,SAIZ65956453278641,Acosta-Steele,SHZX62652235567683,4720.58,EUR,2248.43,USD,INTERNAL
2022-04-12 17:25:36,Société Générale,CGZH78676065854343,Bennett LLC,FIWI05941019123967,438.88,USD,3397.59,EUR,INTERNAL
2020-12-18 21:40:17,Société Générale,ZMON78431833249828,"Johnson, Rowe and Davis",TZBR44966960066725,1583.88,USD,3327.45,GBP,SWIFT
2020-07-26 17:19:42,Société Générale,ZXDL84231677025834,"Morgan, Lam and Mays",RXYM14787230191719,3966.48,EUR,2300.43,GBP,SWIFT
2022-09-17 03:42:27,Société Générale,RSCI31695079511736,Boyer PLC,VMHR85684105622249,2953.0,GBP,2582.4,GBP,SWIFT
2021-11-25 17:24:37,Société Générale,BVES35501659307291,"Miller, Jordan and Owens",RSJU19500595886428,2763.86,USD,3538.01,GBP,INTERNAL
2024-05-03 05:40:11,Société Générale,QMBT26049884913169,"Morris, Chase and Dunn",XTMP09377419941086,3227.08,EUR,635.91,EUR,INTERNAL
2020-12-16 22:41:47,Société Générale,NZBF82041492295209,Johnson-Mitchell,QLCS16419275623102,3357.0,EUR,3270.3,EUR,INTERNAL
2024-05-13 08:33:07,Société Générale,SNNI95501655074135,Brown-Russell,WFAK96949553650399,4919.68,GBP,3269.04,USD,SWIFT
2024-07-23 18:02:18,Société Générale,FBYC12709366694185,"Walton, Medina and Thornton",KXDK08453779566243,619.13,EUR,1367.82,GBP,INTERNAL
2023-02-07 15:28:24,Société Générale,LGBY78400980771959,Velez-Moran,AAEU72073870471900,2642.11,GBP,3469.56,EUR,SWIFT
2023-11-10 07:44:18,Société Générale,XCDK16505845246567,Holden-White,AAKX36886546181621,1933.19,USD,3884.48,GBP,INTERNAL
2023-06-11 14:28:04,Société Générale,EKGK59603715544056,Lopez-Smith,VNWL82948962318006,2552.28,USD,4988.74,USD,SEPA
2024-09-10 18:39:08,Société Générale,ONHB42846243982607,Mckinney-Avery,CICB80000326751490,1547.62,EUR,668.74,GBP,SEPA
2022-03-16 15:06:45,Société Générale,EQJU25403660163149,Wright-Mata,NYZG89863461818694,1806.81,USD,2331.13,EUR,INTERNAL
2023-11-28 19:21:48,Société Générale,UWDH87433859548818,"White, Delgado and Rubio",EXYJ41744989307480,2466.34,USD,578.35,GBP,INTERNAL
2024-03-05 17:57:41,Société Générale,BXFH44603000943484,Rodriguez-Jones,ZJJI76401312158810,2316.99,EUR,1571.29,GBP,SEPA
2024-09-13 03:38:14,Société Générale,INTI58726222978853,Johnson-Tucker,XIAX93090850989277,210.67,USD,3275.05,GBP,SEPA
2022-03-23 18:05:48,Société Générale,MEQT15772942544221,Robinson-Sanchez,BEYL93765370051565,4656.62,GBP,1295.17,EUR,INTERNAL
2020-03-08 20:56:14,Société Générale,THEU80337761731771,"Franklin, Hammond and Cook",WTLZ55459358870807,884.66,GBP,2189.21,USD,SEPA
2022-12-31 23:44:55,Société Générale,LNZA23882760766673,Rose-Johnson,TKKI85954931315673,4009.0,GBP,1003.81,GBP,INTERNAL
2021-06-23 14:26:29,Société Générale,KTES37839548466707,Moore-Rivera,NFAX53779367828522,2217.46,EUR,3713.2,EUR,SWIFT
2023-06-04 15:43:15,Société Générale,EXEW81354659065726,"Osborne, Jackson and Harris",NRPK17349464157499,3001.8,USD,121.81,EUR,SEPA
2022-08-15 15:46:12,Société Générale,LEOE79684039068925,Turner-Bird,STVO38398239022687,1463.89,GBP,4062.78,EUR,INTERNAL
2025-04-02 07:11:52,Société Générale,CBMG17970922016157,Frank LLC,TEQM90872549633006,598.59,GBP,1016.1,USD,SEPA
2023-04-09 14:50:36,Société Générale,BJWG21137731679115,Aguirre-Blankenship,IYEL92219285468324,2342.0,USD,3386.44,USD,INTERNAL
2023-05-31 04:19:40,Société Générale,YKLR82332279787834,"Larson, Munoz and Collins",FENI55888760048143,4832.99,USD,3025.16,GBP,SWIFT
2022-09-29 06:26:49,Société Générale,XYFC74428267168825,"Barrett, Bowen and Hopkins",GAQQ54202997012250,2976.32,USD,1824.73,USD,INTERNAL
2022-07-24 09:28:04,Société Générale,FILE39488505833137,Nguyen Ltd,CJCG99447119310197,945.38,GBP,3559.34,USD,INTERNAL
2022-08-08 20:09:41,Société Générale,ZQDS86505090694639,Clarke PLC,TMCS27098686071620,2991.82,GBP,756.34,EUR,SEPA
2020-03-02 12:23:41,Société Générale,YHSP12104516618294,Nolan-Hall,MAIZ55763819619653,1596.36,EUR,1929.2,EUR,INTERNAL
2023-12-31 01:05:13,Société Générale,DGZT76373633312892,"Bradley, Jackson and Mills",FCFH29990005982780,2003.47,GBP,775.55,USD,SWIFT
2023-08-02 09:23:15,Société Générale,UNGT47739512951699,Zhang Ltd,CRLL42668791391302,1010.19,GBP,2733.16,GBP,SEPA
2025-06-07 14:17:09,Société Générale,QUCI38239659676825,Mayer-Smith,XKDC46132809791009,2819.07,USD,1515.29,EUR,SWIFT
2020-02-23 22:08:43,Société Générale,FRCU84754607824232,Chaney Inc,QUTT87270551378706,4225.73,GBP,362.7,USD,SEPA
2023-06-20 00:11:47,Société Générale,AALI02628412540282,Ramirez Inc,SGYV67002204173262,2474.58,EUR,4094.56,GBP,INTERNAL
2020-09-22 06:06:50,Société Générale,LVFC41545562058974,Williams and Sons,XYZV32870075675775,3300.04,USD,3455.01,USD,INTERNAL
2020-05-04 20:47:42,Société Générale,RLSA90388363966498,"Shepherd, Le and Riley",YFVX65880642210936,4215.47,USD,919.54,GBP,SEPA
2020-10-14 06:27:11,Société Générale,KFFD94130689357265,"Harmon, Stafford and Martinez",CZBD01757327124759,3999.82,EUR,1531.24,USD,SEPA
2025-01-07 02:21:53,Société Générale,RBUL91008278348931,"White, Little and Lee",RVMH37445236702185,2734.28,EUR,3925.63,GBP,INTERNAL
2020-01-17 08:51:14,Société Générale,GBEX57518861043307,Maldonado-Ferguson,VKMO96726762855926,3885.48,USD,2793.66,EUR,INTERNAL
2025-01-10 12:09:08,Société Générale,VQGT77800378284767,Patterson-Briggs,WNKS88032338717009,659.61,GBP,4134.09,USD,INTERNAL
2024-02-03 08:46:30,Société Générale,KSLM94858670351761,Good Inc,AJHN57546462478607,4130.79,EUR,3824.02,USD,INTERNAL
2021-01-09 14:45:15,Société Générale,AXSY84226792049757,"Martin, Lowe and Dixon",LPXJ30696509112721,1170.86,USD,601.84,GBP,SEPA
2020-12-09 10:58:02,Société Générale,HVTP13655369860216,Williams-Martin,JVXH37071413945828,1558.77,EUR,2303.69,USD,SEPA
2021-03-05 11:49:44,Société Générale,YSAJ63047088944546,Barnes and Sons,BDDM74474687837099,2251.44,EUR,3900.6,EUR,SEPA
2021-06-09 13:24:00,Société Générale,WWWX87065001795963,Price-Jones,DWHG92500656021315,4072.44,GBP,3476.75,GBP,INTERNAL
2020-08-03 21:45:26,Société Générale,ZOUO31928801264582,Porter-Walker,NENV90298605462202,3200.58,EUR,3119.14,EUR,SEPA
2024-10-29 15:36:20,Société Générale,AWQA72061339862921,"Bennett, Hunter and Thomas",FYPI47832925686708,4046.66,GBP,1819.0,USD,INTERNAL
2023-08-01 20:54:43,Société Générale,GENB83616879571864,Baker-Lewis,QBBK47183182188981,2739.97,USD,4897.1,USD,SWIFT
2022-11-21 14:37:38,Société Générale,VSST09151035057217,Jenkins Inc,MMLG65754231631202,2906.4,GBP,4928.89,GBP,SEPA
2025-06-10 00:57:41,Société Générale,CUEM79412654929890,Young Inc,RKMK65120777633140,764.39,USD,4601.97,USD,INTERNAL
2025-03-08 00:05:10,Société Générale,BXNF83261338780796,Bates-Barnes,KOPP33661164736219,721.75,EUR,1323.42,GBP,SWIFT
2021-02-17 07:15:47,Société Générale,CUKS08245351254833,Simpson LLC,QRSW94483214758933,4159.56,GBP,2024.23,EUR,INTERNAL
2022-08-31 19:32:26,Société Générale,LEWF47436842829319,"Perry, Underwood and Henderson",XXOV69241072046240,3198.77,GBP,2129.7,USD,SEPA
2020-01-26 21:53:03,Société Générale,VAIH54190184384729,Heath-George,LSLF25476904632637,3204.78,EUR,2073.97,GBP,SWIFT
2020-06-20 00:42:06,Société Générale,CLTI92051709336528,Phelps LLC,THER81974836421118,3504.05,USD,2328.01,USD,SWIFT
2024-06-24 09:37:30,Société Générale,QJTH99700769864489,"Shepard, James and Bird",HJSP26202581860781,2951.58,GBP,556.39,USD,INTERNAL
2022-10-11 09:02:49,Société Générale,LLTY50676239540169,Rosales-Freeman,CVFO53382534305089,3354.3,USD,4265.52,GBP,SWIFT
2021-02-07 12:27:01,Société Générale,TLNK19526899021670,Tate-Nelson,WIMD28759416618953,1167.37,USD,4141.75,USD,SWIFT
2025-01-14 10:24:54,Société Générale,UZOK30673585986728,"Price, Sharp and Pope",LKAF67771036908986,1682.04,USD,1755.0,GBP,SEPA
2021-12-18 19:21:30,Société Générale,NSMY07288726572997,Dawson Group,VTYY49405403063787,2874.1,USD,3962.69,GBP,SEPA
2020-05-04 02:39:29,Société Générale,EBEX66404774285949,Kelly-Collins,EARV57478905723358,325.12,GBP,3941.06,USD,SEPA
2021-12-12 11:40:13,Société Générale,XJIB63122241767808,Johnson-Maxwell,FRZZ33375216797977,708.76,EUR,2262.3,EUR,SWIFT
2022-01-20 19:37:52,Société Générale,XQLL40716015980199,Anderson Group,TLWR15628232309090,1091.36,GBP,4556.1,GBP,SWIFT
2024-01-17 01:33:17,Société Générale,JDNV31009184557199,Wright LLC,XQDV42104803414443,878.99,USD,557.37,USD,SWIFT
2024-03-16 10:45:07,Société Générale,FUFF87029859765162,"Martin, Hays and Sullivan",WDIF56662867645959,503.86,GBP,4528.62,EUR,SEPA
2025-01-10 07:24:49,Société Générale,NHOX23659304773084,Boyd-Wolf,FMZG49021352615079,2042.07,USD,3657.34,EUR,SWIFT
2023-10-27 17:44:11,Société Générale,RTYH38026890744583,"Shaw, Martin and Ramos",LXFW70834342420773,3311.88,GBP,566.4,EUR,SWIFT
2023-05-29 11:22:54,Société Générale,MAGC07196872137228,"Meyer, Gibbs and Sanchez",ILLR04163172978082,481.9,GBP,1208.34,GBP,SWIFT
2022-04-11 01:35:46,Société Générale,MVYW39200192295858,Vasquez-Archer,XOYR73570463714667,145.51,GBP,1783.51,EUR,SWIFT
2022-06-12 08:05:28,Société Générale,WFLK34970719695205,"Chandler, Smith and Williams",PXNY99877680229141,3500.75,USD,447.06,USD,SEPA
2020-11-08 20:06:31,Société Générale,DCVC13099364223754,Bell Group,IXRS47982208049926,3680.74,EUR,605.69,USD,SWIFT
2025-05-12 07:39:12,Société Générale,NEUC56578897624235,Bryant-Garcia,WWZH47739665086076,771.93,EUR,3243.72,GBP,SEPA
2023-09-04 23:34:25,Société Générale,KSGA85556925483867,Lawson Group,HGMB14107577176675,435.22,GBP,141.53,GBP,SEPA
2025-05-14 11:51:59,Société Générale,FYFM81809620973178,Carroll and Sons,ITMN89862848069720,2256.49,GBP,1143.97,GBP,SEPA
2021-12-29 20:29:41,Société Générale,MUCG89657333110222,Newton LLC,ALFK42563390687145,4607.48,GBP,3464.17,EUR,SEPA
2023-03-08 09:59:33,Société Générale,DMGT81754002871200,"Norris, Holland and Mendoza",MVAN11935324975474,4493.31,EUR,3786.98,GBP,INTERNAL
2022-05-10 08:38:29,Société Générale,JFLY88099455760424,"Bolton, Murphy and Smith",NBMN91164876770984,1981.76,USD,1641.07,EUR,SEPA
2023-04-05 11:33:12,Société Générale,AJLH36350911634139,Green Ltd,HKPA15288909939153,1457.14,EUR,1316.02,GBP,INTERNAL
2021-06-28 15:20:23,Société Générale,GNPI49274776981868,Copeland-Harvey,UMIW68945965012290,3633.78,USD,3916.95,GBP,SEPA
2025-04-21 09:53:45,Société Générale,OMOB08400004693271,Mata LLC,GTTV67883139449267,4254.67,GBP,4391.55,EUR,INTERNAL
2022-12-28 19:05:40,Société Générale,BYEL16119138430506,Chen LLC,ILCA93921164180862,3073.94,EUR,3764.43,USD,INTERNAL
2023-08-19 17:16:23,Société Générale,HSWI45404422043606,"Thompson, Barron and Fisher",RXGS86824287711056,367.39,EUR,2524.95,EUR,SEPA
2024-06-21 04:27:43,Société Générale,QNCJ50350765321920,Singh-Knox,KPXL18840677758324,2547.95,GBP,447.96,EUR,SWIFT
2024-12-10 21:42:56,Société Générale,ASXU28383564550814,Rosales-Edwards,WGKM83794298724928,4676.23,EUR,1995.51,GBP,SWIFT
2024-08-17 12:41:35,Société Générale,YLZL78452626058249,"Carpenter, Sawyer and Diaz",EQIJ65192309883935,1890.52,GBP,946.57,USD,SEPA
2024-02-14 17:09:50,Société Générale,BZZJ63660095630588,Murphy-Jones,LKYL36249040889510,181.78,EUR,167.59,EUR,SEPA
2021-10-27 05:33:00,Société Générale,HNKZ60891900446511,Montgomery-Baker,WEYJ94333255893308,4620.64,USD,2582.39,GBP,INTERNAL
2021-03-12 10:57:49,Société Générale,DFXY45128892420442,"Bates, Vasquez and Andrews",TOFY75971340207017,2555.14,USD,2175.52,USD,SEPA
2020-01-13 21:49:58,Société Générale,VEOI74570515103920,Williams Ltd,TTJC63041890297522,3238.63,GBP,3118.63,USD,SEPA
2020-07-11 18:36:22,Société Générale,WSKS08435483407513,Peters-Thomas,IYEW58990607690709,1618.54,GBP,4612.53,EUR,INTERNAL
2023-10-31 17:44:55,Société Générale,YBJT67599567844941,Patel-Parrish,VPWG59941234251759,1701.08,GBP,3208.04,GBP,INTERNAL
2021-01-17 00:33:29,Société Générale,WYUX40177388896670,Kelly-Phillips,MHGR71718460654558,3251.46,USD,3523.51,GBP,SEPA
2023-08-17 19:23:23,Société Générale,RSQD83926121978779,"Hayes, Thompson and Hamilton",EQEB83964829105738,383.74,EUR,4630.68,EUR,SWIFT
2023-02-28 09:28:02,Société Générale,UWXB19535768178426,Thompson-English,ZIWE87595379435410,3100.25,EUR,1615.52,GBP,INTERNAL
2023-01-02 14:43:21,Société Générale,XSOG36279471294807,Peters-Harrison,TCXN13022989230146,3729.23,EUR,162.06,EUR,INTERNAL
2021-02-13 14:02:49,Société Générale,GBMN05621521482053,"Tucker, Bush and Li",MZGK97260972048890,155.62,USD,4769.78,GBP,INTERNAL
2021-07-17 16:38:54,Société Générale,EGVM16934431463148,Francis-Carpenter,ZCVS60267445362189,3936.64,GBP,1370.31,USD,SEPA
2022-03-06 23:18:51,Société Générale,UINC97384368094744,Beltran-Vincent,KWCK70167141132454,3773.9,USD,3691.39,EUR,SEPA
2023-09-05 07:14:32,Société Générale,FUID62507378433192,Johnson and Sons,GRRV83468593171245,1741.55,USD,1432.7,EUR,SWIFT
2023-09-28 23:50:27,Société Générale,WPBM67905389098440,Diaz Ltd,PJGK47409864238835,3590.38,GBP,3174.91,USD,SWIFT
2021-08-03 22:13:41,Société Générale,YCXX86202051031128,Hodge Ltd,VTOJ60254715369706,2602.83,EUR,2548.09,GBP,SEPA
2023-11-21 14:27:41,Société Générale,UOPO20863724069320,"Tucker, Mcgrath and Brock",KXSM00029529807708,1901.67,USD,3889.31,GBP,INTERNAL
2021-10-07 13:32:26,Société Générale,SOVI48699863477104,Hahn-Nichols,NLLU99173425406927,3641.61,EUR,3729.82,EUR,SEPA
2020-06-15 03:18:06,Société Générale,KWKS60171924126098,Daugherty Ltd,WTTK06953919142451,4307.58,EUR,1298.3,USD,SWIFT
2024-03-13 11:04:27,Société Générale,UXFR59757399434019,Boyd Group,CDBT73991269916033,1976.6,EUR,976.91,EUR,INTERNAL
2022-11-29 01:27:26,Société Générale,VZGM53073562853810,Rogers-Garcia,JWBH86130852426676,4035.27,GBP,3729.26,USD,SEPA
2021-07-23 21:18:48,Société Générale,GRYB89997521136497,Riggs-Wilson,DMIK73243292536332,1676.83,USD,4587.69,USD,SWIFT
2022-04-07 08:25:03,Société Générale,PPZF48036301736991,Hicks Inc,UPTR86633086127877,4147.39,GBP,1926.76,GBP,INTERNAL
2021-09-13 23:03:40,Société Générale,BKII58209789931136,"Chen, Mcdaniel and Horn",MGZM19106835322199,4519.51,EUR,1193.61,GBP,SEPA
2022-10-30 01:47:18,Société Générale,QDYT30255321198387,"Figueroa, Zimmerman and Riddle",OPSD41922763041295,4774.99,EUR,4397.26,USD,SWIFT
2024-07-17 05:09:07,Société Générale,ZIKZ46921022173120,Ellis LLC,RENZ79534152141836,1703.77,GBP,2338.06,USD,SEPA
2022-02-04 06:18:03,Société Générale,CPQE29945835166699,Harrell Inc,OYAV41256262964913,1528.82,USD,3723.92,EUR,SWIFT
2021-11-06 13:53:07,Société Générale,XVQA73771852647707,Rogers-Flowers,XJIH46542279485511,1904.54,USD,4989.16,EUR,INTERNAL
2022-07-28 21:29:35,Société Générale,UYBF47222490177634,"Wright, Reeves and Tanner",MHAK02456407240592,4512.17,EUR,837.78,USD,SEPA
2024-03-31 14:49:08,Société Générale,CRFJ13075362669761,Koch-Jefferson,KBJF24587852885902,1241.69,USD,3216.12,GBP,SEPA
2022-08-29 11:57:20,Société Générale,IPSG72595284357934,Baker and Sons,XRNA09124041907142,4759.85,EUR,3818.75,USD,INTERNAL
2023-02-08 20:25:00,Société Générale,SMOB05703233685581,Gutierrez-Greene,VCIM72518030003917,3663.35,EUR,1105.45,EUR,SWIFT
2024-07-25 20:52:51,Société Générale,CCQD07713889409629,Wagner-Ball,EOXQ92839096636813,2510.94,EUR,4865.54,EUR,INTERNAL
2023-01-19 12:05:56,Société Générale,ULCA71683392235996,"Stone, Clay and Wells",QQST96190769083561,1471.14,EUR,4614.24,GBP,SWIFT
2024-11-04 20:03:24,Société Générale,HCGR24689297529989,Daniel-Gardner,KUAI16281769556833,3534.15,USD,2346.44,GBP,SEPA
2024-10-21 01:11:26,Société Générale,YSQR12802187434891,Aguirre and Sons,DEQM33529010646572,2945.78,GBP,754.22,USD,SEPA
2023-06-08 18:39:18,Société Générale,UXCF10934627724773,"Mcpherson, Fernandez and Gamble",PPMU01260493634036,3000.29,EUR,2231.42,EUR,SEPA
2021-03-05 22:14:17,Société Générale,ZPHC05217756763330,Goodwin PLC,RJOX86883288248811,1529.21,USD,4637.61,USD,INTERNAL
2025-06-08 10:11:42,Société Générale,VHHS20929576855987,"Lewis, Walker and Hicks",YHBH87354550631641,4176.31,USD,1658.48,USD,SEPA
2020-07-12 07:26:41,Société Générale,JXEE93342265223692,Perez-Chan,DWUB64953991799327,465.97,EUR,766.95,GBP,SEPA
2020-03-25 12:06:10,Société Générale,KNQL68950358637612,Garza-Burton,QFAO67137633414069,861.51,EUR,2302.88,USD,SWIFT
2021-05-10 15:41:54,Société Générale,JRPA72685433146525,"Cantu, Jimenez and Carlson",TETS36341708035370,691.61,USD,4826.71,EUR,SWIFT
2020-03-23 19:02:59,Société Générale,XMSZ83539160301567,Nelson Ltd,GNUH51441737855095,1610.71,USD,4277.16,EUR,SEPA
2024-05-11 13:06:30,Société Générale,QMMH80342117044595,Hernandez-Prince,GGDO38364354135159,4057.22,USD,4149.29,GBP,INTERNAL
2023-02-04 22:39:14,Société Générale,WVXM51147715690861,"Douglas, Walker and Carrillo",TVUV47969622273896,297.62,USD,826.79,GBP,SEPA
2021-10-22 17:33:02,Société Générale,KPMF63452762952643,Mccoy-Stone,DYFE08723314606415,4845.16,USD,2615.95,GBP,SWIFT
2021-01-07 06:29:22,Société Générale,IXDS35594177025176,"Jackson, Smith and Murphy",GEPG15883880369806,1374.82,EUR,252.3,USD,SWIFT
2024-09-23 19:07:56,Société Générale,ICSK60755988465338,"Johnson, Porter and Clay",SURA58785259751473,2824.17,GBP,1324.28,USD,SEPA
2020-12-14 14:54:00,Société Générale,RNGW56301401551649,Johnston Ltd,YNDT20546530555474,4039.09,EUR,695.12,EUR,SEPA
2022-10-21 03:52:39,Société Générale,SUMA50384675021367,"King, Hatfield and Garcia",CXAZ66883929319845,740.5,USD,1923.97,GBP,INTERNAL
2024-02-07 20:57:49,Société Générale,FQZZ90141801276510,"Edwards, Phillips and Cline",CMUM12861689186891,511.79,GBP,1368.22,EUR,SEPA
2020-04-25 18:18:53,Société Générale,VAAC84624798700867,"Lee, Lambert and Bruce",NXUV98910615565098,4986.09,EUR,4522.23,USD,SEPA
2024-09-04 04:20:43,Société Générale,MQES11358949915879,Guerra Ltd,UHEK10088629445304,550.7,USD,700.39,USD,SEPA
2023-09-29 03:40:58,Société Générale,REBR11508302889523,"Rivera, Palmer and Rodriguez",BEYP83718943681367,923.15,GBP,2222.47,GBP,SWIFT
2020-06-24 05:40:25,Société Générale,VTHG63558579219801,"Adams, Garrison and Stone",GUHH85849003200227,2531.02,USD,3447.74,EUR,SWIFT
2022-12-02 15:12:08,Société Générale,ZQZA70339791837857,Rivera-Lloyd,ZRCA89178289909262,1152.11,EUR,1447.41,USD,SEPA
2024-09-01 19:24:43,Société Générale,DKUR28202219460133,"Green, Miller and Banks",EMSS23789270660200,269.78,GBP,3123.19,GBP,SWIFT
2022-03-03 09:01:19,Société Générale,QWTN38978569731457,Rogers-Foster,DLME54148874481039,2544.57,GBP,2447.25,EUR,SWIFT
2021-03-07 04:27:04,Société Générale,DFFR52571037796659,"Crane, Lara and Anderson",XOBH19946811374752,1976.77,USD,1077.34,GBP,SEPA
2021-02-14 12:41:14,Société Générale,QBTJ91790669822650,Wright-Mack,DKKE49890477389663,3190.7,GBP,3994.75,USD,INTERNAL
2023-07-20 04:42:31,Société Générale,WOVT79850106123259,Bridges-Ryan,FBXG44172838603253,1859.65,GBP,3929.03,USD,INTERNAL
2024-05-14 15:02:55,Société Générale,ZYWO21517853264523,Hughes and Sons,GGGV58142863786898,2561.73,USD,1425.13,EUR,SWIFT
2024-08-28 11:43:09,Société Générale,KNGP67277023631319,Patton Ltd,FLUQ30326481312616,3025.87,EUR,4489.25,USD,SEPA
2022-05-20 19:32:45,Société Générale,LIIM68804760767170,Miller Inc,CHHT63861342229945,4062.4,USD,2694.22,GBP,SEPA
2020-01-10 14:12:07,Société Générale,LSTQ27354222068097,Arnold-Carroll,GZDI16819400285691,4872.5,EUR,1314.5,EUR,SWIFT
2021-06-16 19:27:10,Société Générale,GUBO85847980705301,Estrada-Hopkins,YDUX54597345962837,2715.08,GBP,373.95,EUR,INTERNAL
2023-10-19 05:10:27,Société Générale,AUSZ42855655598618,"Brown, Barr and Figueroa",IQZU17745938611208,4247.87,USD,1838.54,EUR,SEPA
2021-09-10 03:41:18,Société Générale,JWCN46637199038649,Turner LLC,NHVZ04854693540440,1259.1,USD,4050.43,GBP,SWIFT
2020-09-04 10:35:38,Société Générale,VVCP49509661112489,Woodard Inc,ZFOC47185296153537,4578.5,EUR,3546.92,USD,INTERNAL
2024-11-05 04:19:59,Société Générale,ZGIK54555073275974,"Huber, Phelps and Schultz",OQNL65983375470973,2861.67,GBP,4747.01,USD,INTERNAL
2022-09-08 22:29:39,Société Générale,FSJE67265310629989,Ross Ltd,ETQI64022903482503,1614.36,USD,286.02,EUR,SEPA
2020-03-17 08:36:41,Société Générale,YOGG20553047049140,Flowers Inc,IPAG06427545218253,3048.15,EUR,2679.6,EUR,SWIFT
2022-07-19 13:17:44,Société Générale,LZFD83665155401458,Porter Ltd,THDK84523120048916,4597.69,EUR,4051.58,USD,INTERNAL
2023-02-17 11:22:57,Société Générale,VCOG05782440872513,"Underwood, Dunlap and Hopkins",WWAO86544394900209,969.55,USD,391.82,EUR,INTERNAL
2022-10-06 21:53:52,Société Générale,WOCO55777498501609,Blanchard Group,MZJA52401797153363,3553.01,EUR,3894.4,GBP,SWIFT
2023-03-31 11:24:07,Société Générale,WEEL92837285063386,"Taylor, Collins and Lloyd",RSFO96700117775504,4806.74,USD,3552.24,GBP,SWIFT
2024-12-29 11:49:28,Société Générale,IWSU23979784330804,"Smith, Hart and Camacho",PVFF26149211654559,2971.48,USD,1578.65,EUR,SEPA
2023-11-25 01:01:22,Société Générale,EBUE06776003098979,"Gonzalez, Ferguson and Arias",CGOH31409948060022,3688.52,USD,3980.03,USD,INTERNAL
2021-11-17 05:10:43,Société Générale,PNRA45829091776001,"Dillon, Johnson and Sanders",HOCV41029866144667,1654.69,GBP,4846.84,GBP,INTERNAL
2025-05-21 14:58:49,Société Générale,OVZE35847582010724,Hamilton and Sons,GHMG63717048518753,3956.26,EUR,3361.11,EUR,SWIFT
2024-12-04 12:13:27,Société Générale,BVWN72746764234599,Shannon PLC,DCDT13290379645399,1603.43,GBP,1543.13,EUR,INTERNAL
2024-09-30 15:52:49,Société Générale,HUJB26319582254598,Farmer-Sherman,SIRP43121468922615,108.81,GBP,4748.62,USD,INTERNAL
2021-01-07 12:56:03,Société Générale,XZZV19505379203597,"Bentley, Smith and Pratt",MHEY94478186754139,258.68,GBP,1659.26,GBP,SEPA
2020-05-25 15:41:30,Société Générale,FSDU85570307451832,Miller-Rodriguez,ARVW80353759038423,3234.27,EUR,4689.77,EUR,SWIFT
2022-02-22 10:20:29,Société Générale,RSVO43149743777868,"Jones, Cobb and Mcintosh",CCKT29279434584445,3752.18,EUR,1799.37,USD,SEPA
2021-07-15 10:25:34,Société Générale,BQKH00669636803983,Ball-Simpson,XNPB07350115036847,3217.32,EUR,4126.14,GBP,INTERNAL
2025-04-17 09:51:45,Société Générale,RNMT48184665197927,Thomas Group,DNBB96640803058179,3673.5,USD,2288.49,USD,SEPA
2024-04-30 19:44:31,Société Générale,EQBT40561098489052,Kennedy-Brown,MSUD20589968049251,1322.75,EUR,1817.36,EUR,INTERNAL
2022-09-14 20:18:00,Société Générale,IUPC48691106016870,Luna-Wong,ESHF35838302199988,106.28,USD,2247.28,USD,SEPA
2021-02-01 17:17:51,Société Générale,IGPJ58288188450176,Jackson-Davis,RUJM31630703232625,4434.3,USD,4420.68,USD,INTERNAL
2024-04-25 13:09:54,Société Générale,PNCP91980606618013,"Haas, Francis and Miranda",ECBO26700376652733,1939.2,USD,3964.78,GBP,INTERNAL
2021-03-09 04:13:13,Société Générale,DKOE14591535458861,Phillips-Hernandez,NYOC15311923442076,3815.39,EUR,897.02,EUR,SEPA
2025-05-02 10:18:11,Société Générale,FFFV03245215894483,Hobbs Group,EFWK99202547484373,1545.05,USD,1379.53,EUR,SEPA
2021-10-17 15:37:47,Société Générale,UOYU00033676696352,"Flores, Butler and Thomas",WEYL09888077932402,1774.86,USD,888.43,EUR,INTERNAL
2021-04-20 21:40:06,Société Générale,KJUV66600919220826,Morse-Weeks,ZWWU69234042529633,4714.99,EUR,1755.96,GBP,SWIFT
2021-12-04 18:39:01,Société Générale,KDDH11709982553876,Mercado and Sons,QFNP00767079002099,3552.07,USD,4717.97,EUR,INTERNAL
2021-01-12 05:29:55,Société Générale,NXJR04021089193798,Willis LLC,FDZZ59250516372095,4459.79,EUR,362.42,USD,SEPA
2025-04-20 05:09:02,Société Générale,GKGF65240189371054,"Thomas, Davis and Gonzalez",SFNL76601417401213,4874.55,USD,3516.26,GBP,INTERNAL
2024-10-20 13:54:06,Société Générale,ZEFU47943947762719,Johnson-Bishop,QZKS52119173302582,2746.61,GBP,1479.46,EUR,SEPA
2020-02-03 04:16:13,Société Générale,ICBW04093482644225,"Smith, Morrison and Gallegos",QDSX58409499298984,343.21,GBP,2793.35,USD,SEPA
2020-07-23 04:27:56,Société Générale,PXTC47499361208829,King PLC,JVJG09318280187176,367.07,EUR,2195.27,USD,INTERNAL
2023-09-06 20:54:24,Société Générale,YAYJ53088855158697,Jones-Gardner,GEYZ18610892765136,3162.95,USD,1078.41,EUR,SEPA
2024-04-27 10:10:03,Société Générale,ATXU43290639263062,Porter Group,TNPP09119733331507,937.08,USD,4887.58,USD,SEPA
2020-03-14 02:08:54,Société Générale,TUFL73295941296900,Barrett-Garcia,XLPS94462072569020,1610.93,USD,2407.63,GBP,SWIFT
